date,ticker,label,r5,r10,lgbm_score,fold,score_bin
2016-08-11,KLIC,0,1.49,-0.78,0.013,1,~0.2
2016-08-11,FELE,0,2.68,1.48,0.0137,1,~0.2
2016-08-11,PWR,0,4.27,4.59,0.006,1,~0.2
2016-08-12,WGO,0,1.66,2.01,0.0175,1,~0.2
2016-08-12,ROK,0,0.67,0.2,0.0116,1,~0.2
2016-08-12,XIFR,0,-1.22,-2.46,0.0455,1,~0.2
2016-08-12,KLIC,0,0.47,-2.18,0.0207,1,~0.2
2016-08-15,XIFR,0,-2.05,-4.49,0.0328,1,~0.2
2016-08-15,BDC,0,-0.73,0.34,0.0334,1,~0.2
2016-08-15,FELE,0,0.93,-0.54,0.0113,1,~0.2
2016-08-15,FLEX,0,-0.93,1.16,0.0272,1,~0.2
2016-08-15,RMBS,0,1.53,0.51,0.0137,1,~0.2
2016-08-15,WWW,0,3.06,1.61,0.0209,1,~0.2
2016-08-15,ROK,0,-0.6,-0.47,0.0097,1,~0.2
2016-08-15,KLIC,0,-1.01,-2.64,0.0154,1,~0.2
2016-08-15,PWR,0,2.44,2.92,0.0431,1,~0.2
2016-08-15,EMR,0,-3.27,-1.79,0.0149,1,~0.2
2016-08-16,KLIC,0,0.08,-4.12,0.0135,1,~0.2
2016-08-16,FLEX,0,-1.08,2.78,0.0639,1,~0.2
2016-08-16,ROK,0,-0.08,-1.34,0.0147,1,~0.2
2016-08-16,WWW,0,2.7,-2.54,0.0186,1,~0.2
2016-08-16,PWR,0,3.82,2.21,0.0819,1,~0.2
2016-08-17,FELE,0,0.44,-0.98,0.0098,1,~0.2
2016-08-17,ROK,0,-0.95,-2.54,0.0079,1,~0.2
2016-08-17,WWW,0,4.01,-1.08,0.0602,1,~0.2
2016-08-17,KLIC,0,-1.63,-5.12,0.0404,1,~0.2
2016-08-17,PWR,0,3.3,1.14,0.0921,1,~0.2
2016-08-18,ROK,0,-1.36,-2.41,0.0306,1,~0.2
2016-08-18,CNK,0,0.52,0.6,0.0193,1,~0.2
2016-08-18,AES,0,-3.12,-3.92,0.0104,1,~0.2
2016-08-18,FELE,0,-1.17,-2.71,0.0058,1,~0.2
2016-08-18,CBT,0,-0.57,-0.99,0.0293,1,~0.2
2016-08-18,WWW,0,0.77,-4.93,0.0582,1,~0.2
2016-08-19,CBT,0,-1.36,-0.12,0.0193,1,~0.2
2016-08-19,FELE,0,-1.79,-0.56,0.0074,1,~0.2
2016-08-19,RMBS,0,0.51,3.76,0.0196,1,~0.2
2016-08-19,ROK,0,-0.47,-1.14,0.0419,1,~0.2
2016-08-19,VAC,0,-0.3,0.17,0.0334,1,~0.2
2016-08-22,ROK,0,0.13,-1.4,0.039,1,~0.2
2016-08-22,VAC,0,0.0,-0.47,0.0263,1,~0.2
2016-08-22,FELE,0,-1.46,-0.9,0.0078,1,~0.2
2016-08-22,RMBS,0,-1.01,3.52,0.01,1,~0.2
2016-08-23,FELE,0,-1.62,-0.36,0.0101,1,~0.2
2016-08-23,PHM,0,-2.6,-3.88,0.0148,1,~0.2
2016-08-23,KBH,0,-1.67,-2.54,0.0096,1,~0.2
2016-08-23,KNX,0,-2.29,-1.64,0.0054,1,~0.2
2016-08-24,KNX,0,-3.9,-1.61,0.0112,1,~0.2
2016-08-24,AIT,0,1.15,2.75,0.0124,1,~0.2
2016-08-25,AKR,0,-0.38,-1.66,0.0037,1,~0.2
2016-08-25,AIT,0,1.06,-0.44,0.0182,1,~0.2
2016-08-26,AIT,0,2.26,0.15,0.0059,1,~0.2
2016-08-26,AKR,0,1.04,-0.87,0.0025,1,~0.2
2016-08-29,AIT,0,1.45,-2.25,0.0092,1,~0.2
2016-08-30,RWT,0,-1.36,-8.32,0.0135,1,~0.2
2016-08-30,AIT,0,1.17,-3.23,0.0091,1,~0.2
2016-08-31,AIT,0,1.58,-1.41,0.0102,1,~0.2
2016-08-31,RWT,0,-3.24,-8.85,0.0104,1,~0.2
2016-09-01,AIT,0,-1.49,-3.69,0.018,1,~0.2
2016-09-02,FCFS,0,-10.32,-12.15,0.0094,1,~0.2
2016-09-02,RITM,0,-1.11,1.04,0.0146,1,~0.2
2016-09-06,RITM,0,-1.25,0.69,0.007,1,~0.2
2016-09-08,TRP,0,-0.97,2.22,0.0042,1,~0.2
2016-09-08,KLIC,0,-1.43,2.95,0.0067,1,~0.2
2016-09-08,DNOW,0,-7.99,-6.38,0.0175,1,~0.2
2016-09-12,TRP,0,-0.36,-0.11,0.0165,1,~0.2
2016-09-12,AVNS,0,-5.2,-6.68,0.0153,1,~0.2
2016-09-14,FLEX,0,4.26,5.43,0.0077,1,~0.2
2016-09-15,IRT,0,4.69,-7.78,0.0278,1,~0.2
2016-09-15,FLEX,0,5.17,3.32,0.0232,1,~0.2
2016-09-16,MRVL,0,2.12,4.16,0.0099,1,~0.2
2016-09-16,IRT,0,6.19,-10.09,0.01,1,~0.2
2016-09-16,APA,1,2.49,9.07,0.0517,1,~0.2
2016-09-16,FLEX,0,5.11,5.5,0.0092,1,~0.2
2016-09-16,ANGO,0,3.88,4.72,0.0207,1,~0.2
2016-09-16,VSH,0,1.3,2.1,0.0111,1,~0.2
2016-09-19,VSH,0,0.29,1.45,0.012,1,~0.2
2016-09-19,IRT,0,5.57,-11.44,0.0297,1,~0.2
2016-09-19,HMN,0,0.59,2.13,0.0041,1,~0.2
2016-09-19,AES,0,3.31,-1.81,0.0089,1,~0.2
2016-09-19,FLEX,0,4.06,3.83,0.0062,1,~0.2
2016-09-19,ANGO,0,2.02,3.57,0.0096,1,~0.2
2016-09-19,HNRG,0,11.11,7.82,0.0707,1,~0.2
2016-09-19,NMIH,0,-4.9,-5.03,0.0245,1,~0.2
2016-09-19,MRVL,0,-0.23,0.93,0.0115,1,~0.2
2016-09-20,VSH,0,2.1,0.65,0.0068,1,~0.2
2016-09-20,IRT,0,-1.8,-12.61,0.0619,1,~0.2
2016-09-20,PDFS,0,2.02,7.85,0.0101,1,~0.2
2016-09-20,AES,0,2.35,-6.49,0.0053,1,~0.2
2016-09-20,HMN,0,0.69,1.39,0.0051,1,~0.2
2016-09-20,FLEX,0,4.27,3.73,0.0028,1,~0.2
2016-09-20,BNS,0,-0.41,-1.28,0.0083,1,~0.2
2016-09-20,ANGO,0,0.24,2.43,0.0184,1,~0.2
2016-09-20,MYRG,0,1.79,5.14,0.0125,1,~0.2
2016-09-20,IDXX,0,1.29,0.98,0.0044,1,~0.2
2016-09-21,MRVL,0,1.93,1.93,0.034,1,~0.2
2016-09-21,EOG,0,0.47,4.13,0.0081,1,~0.2
2016-09-21,MYRG,0,2.1,3.46,0.0103,1,~0.2
2016-09-21,BNS,0,0.04,-1.89,0.0055,1,~0.2
2016-09-21,VSH,0,-0.21,0.0,0.0084,1,~0.2
2016-09-21,SMTC,0,0.87,0.95,0.0108,1,~0.2
2016-09-21,IDXX,0,1.2,0.76,0.0151,1,~0.2
2016-09-21,SONY,0,0.45,-1.47,0.0253,1,~0.2
2016-09-21,NMIH,0,-3.55,-3.05,0.0258,1,~0.2
2016-09-22,MOD,0,-1.88,2.05,0.0117,1,~0.2
2016-09-22,BAP,0,-5.5,-8.4,0.0135,1,~0.2
2016-09-22,IDXX,0,-1.08,0.02,0.0077,1,~0.2
2016-09-22,PB,0,-2.66,0.75,0.0194,1,~0.2
2016-09-22,UMBF,0,-1.39,3.04,0.0037,1,~0.2
2016-09-22,WTS,0,-1.49,0.56,0.0159,1,~0.2
2016-09-22,TD,0,-0.65,-1.26,0.0122,1,~0.2
2016-09-22,RVT,0,-0.24,0.08,0.0039,1,~0.2
2016-09-22,BBY,0,-2.76,-0.75,0.0249,1,~0.2
2016-09-22,CXT,0,-1.84,-1.01,0.0079,1,~0.2
2016-09-22,HPP,0,-2.5,-4.52,0.0087,1,~0.2
2016-09-22,SLAB,0,1.51,4.37,0.015,1,~0.2
2016-09-22,DCI,0,-1.42,-0.7,0.0236,1,~0.2
2016-09-22,EOG,0,2.63,4.89,0.0063,1,~0.2
2016-09-22,DHC,0,-0.81,-7.89,0.0039,1,~0.2
2016-09-22,BNS,0,-1.43,-3.05,0.0091,1,~0.2
2016-09-22,FCN,0,0.41,-0.2,0.0073,1,~0.2
2016-09-22,SMTC,0,-0.75,-0.97,0.0085,1,~0.2
2016-09-22,MHO,0,-0.22,2.47,0.0093,1,~0.2
2016-09-22,MRVL,0,2.16,1.7,0.018,1,~0.2
2016-09-22,ATRO,0,0.61,-13.01,0.0193,1,~0.2
2016-09-22,AIR,1,3.41,10.27,0.0135,1,~0.2
2016-09-23,IDXX,0,1.23,3.56,0.0094,1,~0.2
2016-09-23,MHO,0,2.21,1.21,0.0227,1,~0.2
2016-09-23,DOC,0,-3.39,-8.58,0.0028,1,~0.2
2016-09-23,BNS,0,-0.93,-2.19,0.0087,1,~0.2
2016-09-23,UMBF,0,0.39,3.56,0.0093,1,~0.2
2016-09-23,SLAB,0,4.53,5.71,0.0205,1,~0.2
2016-09-23,HPP,0,-2.46,-4.27,0.0047,1,~0.2
2016-09-23,FCN,0,1.69,-1.05,0.0199,1,~0.2
2016-09-23,ATRO,0,2.78,-16.45,0.0157,1,~0.2
2016-09-23,LXP,0,-3.83,-9.8,0.0047,1,~0.2
2016-09-23,RUSHA,0,2.3,1.04,0.0053,1,~0.2
2016-09-23,MRVL,0,2.0,0.77,0.0124,1,~0.2
2016-09-23,DHC,0,-2.87,-7.57,0.0096,1,~0.2
2016-09-23,SMTC,0,0.54,-0.18,0.014,1,~0.2
2016-09-26,SMTC,0,1.32,-1.76,0.0132,1,~0.2
2016-09-26,DHC,0,-3.49,-7.22,0.0113,1,~0.2
2016-09-26,DOC,0,-5.03,-8.94,0.0048,1,~0.2
2016-09-26,MRVL,0,1.17,2.33,0.0378,1,~0.2
2016-09-26,AUDC,0,-5.41,-1.62,0.0435,1,~0.2
2016-09-26,LXP,0,-5.56,-8.62,0.0044,1,~0.2
2016-09-26,FCN,0,0.8,1.01,0.0102,1,~0.2
2016-09-26,HPP,0,-2.18,-1.74,0.0063,1,~0.2
2016-09-27,SLAB,0,3.79,2.0,0.0099,1,~0.2
2016-09-27,DHC,0,-4.67,-5.71,0.019,1,~0.2
2016-09-27,SMTC,0,0.04,-5.49,0.0131,1,~0.2
2016-09-27,MHO,0,2.26,1.78,0.018,1,~0.2
2016-09-27,NAVI,0,1.04,-2.62,0.0109,1,~0.2
2016-09-27,IDXX,0,-0.3,-0.38,0.0068,1,~0.2
2016-09-27,AUDC,0,-4.7,-3.44,0.0339,1,~0.2
2016-09-27,CCK,0,-0.52,-1.64,0.0068,1,~0.2
2016-09-27,ATRO,0,3.41,-19.56,0.0261,1,~0.2
2016-09-28,BNS,0,-1.93,-2.19,0.0046,1,~0.2
2016-09-28,MHO,0,2.06,1.16,0.015,1,~0.2
2016-09-28,DHC,0,-9.5,-6.18,0.0055,1,~0.2
2016-09-28,TD,0,-0.83,-1.86,0.0029,1,~0.2
2016-09-28,PB,0,1.32,1.61,0.0109,1,~0.2
2016-09-28,WTS,0,0.25,-2.34,0.0069,1,~0.2
2016-09-28,TMHC,0,0.0,-0.51,0.023,1,~0.2
2016-09-28,SLAB,0,4.38,1.94,0.0113,1,~0.2
2016-09-28,ATRO,0,4.72,-20.08,0.0126,1,~0.2
2016-09-28,IDXX,0,-0.43,-1.48,0.0129,1,~0.2
2016-09-28,RVT,0,-0.08,-1.58,0.0057,1,~0.2
2016-09-28,NAVI,0,1.51,-3.09,0.0159,1,~0.2
2016-09-28,SMTC,0,0.07,-8.08,0.015,1,~0.2
2016-09-28,DOC,0,-7.7,-8.26,0.0047,1,~0.2
2016-09-28,EOG,0,3.64,2.49,0.0306,1,~0.2
2016-09-28,BLX,0,-1.16,0.21,0.0289,1,~0.2
2016-09-28,DCI,0,-1.36,-2.35,0.0083,1,~0.2
2016-09-29,BNS,0,-1.64,-0.91,0.0066,1,~0.2
2016-09-29,EOG,0,2.2,0.47,0.0071,1,~0.2
2016-09-29,DHC,0,-7.14,-4.58,0.0138,1,~0.2
2016-09-29,SLAB,0,2.82,-1.56,0.0073,1,~0.2
2016-09-29,ATRO,0,-13.54,-19.49,0.0134,1,~0.2
2016-09-29,IDXX,0,1.11,-1.02,0.0078,1,~0.2
2016-09-29,TD,0,-0.61,-0.41,0.005,1,~0.2
2016-09-29,MHO,0,2.69,0.65,0.0172,1,~0.2
2016-09-29,PBT,0,-3.31,-3.59,0.0137,1,~0.2
2016-09-29,NAVI,0,2.8,-2.87,0.0175,1,~0.2
2016-09-29,SMTC,0,-0.22,-9.99,0.0202,1,~0.2
2016-09-30,IDXX,0,2.3,-1.45,0.0111,1,~0.2
2016-09-30,PB,0,0.02,-0.91,0.036,1,~0.2
2016-09-30,WCC,0,0.41,-2.49,0.094,1,~0.2
2016-09-30,WTS,0,-1.84,-3.96,0.0162,1,~0.2
2016-09-30,MMSI,0,1.07,-2.35,0.0261,1,~0.2
2016-09-30,WGO,1,18.29,20.24,0.0179,1,~0.2
2016-09-30,DCI,0,-2.17,-2.09,0.0112,1,~0.2
2016-09-30,TMHC,0,-1.02,-1.19,0.0113,1,~0.2
2016-09-30,OSK,0,-1.95,-5.8,0.0227,1,~0.2
2016-09-30,CP,0,-0.4,-1.3,0.0177,1,~0.2
2016-09-30,MHO,0,-0.98,-1.15,0.0324,1,~0.2
2016-09-30,CFR,0,0.38,0.24,0.0112,1,~0.2
2016-09-30,LIN,0,-1.64,-3.02,0.0041,1,~0.2
2016-09-30,NAVI,0,0.62,-3.87,0.024,1,~0.2
2016-09-30,CTRA,0,-3.99,-12.6,0.0071,1,~0.2
2016-09-30,RMT,0,-1.66,-3.46,0.0128,1,~0.2
2016-09-30,RVT,0,-0.47,-2.53,0.004,1,~0.2
2016-09-30,SMTC,0,-0.72,-9.3,0.006,1,~0.2
2016-09-30,TD,0,-1.26,-0.11,0.0042,1,~0.2
2016-09-30,MTX,0,-2.96,-4.4,0.0107,1,~0.2
2016-09-30,AGO,0,2.77,3.32,0.0043,1,~0.2
2016-10-03,MMSI,0,2.55,-3.12,0.0057,1,~0.2
2016-10-03,IDXX,0,3.47,-1.64,0.0079,1,~0.2
2016-10-03,NAVI,0,0.28,-5.34,0.009,1,~0.2
2016-10-03,CP,0,0.22,-1.63,0.0117,1,~0.2
2016-10-03,MHO,0,0.21,-0.68,0.0314,1,~0.2
2016-10-03,OSK,0,-2.56,-5.34,0.0082,1,~0.2
2016-10-03,AGO,0,3.33,5.29,0.0047,1,~0.2
2016-10-03,TD,0,-0.94,0.18,0.003,1,~0.2
2016-10-03,CTRA,0,-6.03,-14.7,0.0115,1,~0.2
2016-10-03,RVT,0,-0.08,-3.71,0.0065,1,~0.2
2016-10-04,AGO,0,1.65,6.54,0.0041,1,~0.2
2016-10-04,CP,0,0.45,1.11,0.0121,1,~0.2
2016-10-04,OSK,0,-2.55,-3.74,0.0096,1,~0.2
2016-10-04,MHO,0,-0.47,0.0,0.0092,1,~0.2
2016-10-04,NAVI,0,-3.62,-7.04,0.0131,1,~0.2
2016-10-04,IDXX,0,-0.08,-0.32,0.0078,1,~0.2
2016-10-04,MMSI,0,-1.26,-2.57,0.0098,1,~0.2
2016-10-05,OSK,0,-4.5,-5.75,0.0099,1,~0.2
2016-10-05,MMSI,0,-1.22,-2.07,0.0181,1,~0.2
2016-10-06,STAA,0,0.43,0.96,0.0118,1,~0.2
2016-10-06,OSK,0,-4.91,-5.62,0.0104,1,~0.2
2016-10-10,MTDR,0,-4.12,-0.66,0.022,1,~0.2
2016-10-10,ESNT,0,2.64,4.77,0.0122,1,~0.2
2016-10-10,ANGO,0,-1.91,-0.12,0.0394,1,~0.2
2016-10-11,ESNT,0,3.61,3.9,0.0123,1,~0.2
2016-10-11,MTDR,0,-4.63,-3.68,0.0115,1,~0.2
2016-10-12,ANGO,0,-0.18,-4.67,0.0377,1,~0.2
2016-10-12,AZTA,0,-1.92,-3.25,0.0052,1,~0.2
2016-10-12,MTDR,0,-0.92,-4.94,0.0188,1,~0.2
2016-10-13,MTDR,0,-1.23,-4.69,0.037,1,~0.2
2016-10-14,TEX,0,-1.51,-5.29,0.0091,1,~0.2
2016-10-14,ANGO,0,-1.05,-9.78,0.0501,1,~0.2
2016-10-17,TEX,0,-2.76,-3.2,0.0244,1,~0.2
2016-10-17,STM,1,0.12,16.52,0.0272,1,~0.2
2016-10-18,STM,1,-4.0,11.38,0.0812,1,~0.2
2016-10-18,TRP,0,-3.19,-4.27,0.0092,1,~0.2
2016-10-18,HNRG,1,12.8,11.93,0.076,1,~0.2
2016-10-19,TRP,0,-3.67,-9.57,0.0051,1,~0.2
2016-10-19,ANGO,0,-4.5,-7.95,0.0102,1,~0.2
2016-10-19,TEX,0,-4.22,-8.8,0.0049,1,~0.2
2016-10-19,STT,0,-0.48,-0.78,0.0084,1,~0.2
2016-10-19,PZZA,0,-6.66,-2.48,0.037,1,~0.2
2016-10-19,FITB,0,5.6,5.36,0.005,1,~0.2
2016-10-19,STM,1,-3.64,9.09,0.0417,1,~0.2
2016-10-19,MTDR,0,-4.06,-9.93,0.0148,1,~0.2
2016-10-19,BHP,0,0.86,-1.97,0.0104,1,~0.2
2016-10-20,PZZA,0,-6.83,-2.31,0.0134,1,~0.2
2016-10-20,FHN,0,0.52,-1.25,0.0028,1,~0.2
2016-10-20,STT,0,-0.31,-0.96,0.0044,1,~0.2
2016-10-20,STM,1,7.43,10.64,0.0129,1,~0.2
2016-10-20,BHP,0,-1.06,-1.83,0.0046,1,~0.2
2016-10-20,KMT,0,-7.99,-3.99,0.0053,1,~0.2
2016-10-20,ANGO,0,-8.49,-10.34,0.0204,1,~0.2
2016-10-21,BHP,0,-0.26,-2.8,0.008,1,~0.2
2016-10-21,MTDR,0,-6.89,-13.66,0.0188,1,~0.2
2016-10-21,STT,0,-0.56,-0.69,0.0047,1,~0.2
2016-10-21,KMT,0,-6.35,-3.53,0.0085,1,~0.2
2016-10-21,TEX,0,-3.84,-7.75,0.035,1,~0.2
2016-10-24,ANGO,0,-7.65,-6.6,0.0585,1,~0.2
2016-10-24,GEN,0,0.52,-2.01,0.0179,1,~0.2
2016-10-24,PHG,0,1.28,1.85,0.008,1,~0.2
2016-10-24,KMT,0,-4.23,-0.44,0.008,1,~0.2
2016-10-24,STM,1,16.38,15.02,0.0767,1,~0.2
2016-10-24,BXMT,0,1.24,-0.07,0.0028,1,~0.2
2016-10-24,BHP,0,0.14,1.69,0.0134,1,~0.2
2016-10-24,ON,0,-3.47,-5.21,0.0075,1,~0.2
2016-10-24,MTDR,0,-9.54,-11.74,0.011,1,~0.2
2016-10-24,FHN,0,1.05,2.1,0.0101,1,~0.2
2016-10-24,ANET,0,0.86,2.15,0.0058,1,~0.2
2016-10-24,STT,0,-1.71,1.27,0.0072,1,~0.2
2016-10-25,PHG,0,0.37,3.1,0.0233,1,~0.2
2016-10-25,BHP,0,-2.38,2.8,0.0162,1,~0.2
2016-10-25,ANET,0,-0.18,2.08,0.0087,1,~0.2
2016-10-25,FHN,0,0.92,1.24,0.0086,1,~0.2
2016-10-25,CVLT,0,-4.98,-6.05,0.0085,1,~0.2
2016-10-25,STT,0,-0.31,1.93,0.0051,1,~0.2
2016-10-25,GEN,0,0.92,-1.12,0.0082,1,~0.2
2016-10-25,KMT,0,-5.83,-1.39,0.0057,1,~0.2
2016-10-26,CVLT,0,-6.65,-5.1,0.0127,1,~0.2
2016-10-26,GEN,0,0.8,-0.76,0.0075,1,~0.2
2016-10-26,BHP,0,-2.81,7.4,0.0345,1,~0.2
2016-10-26,FHN,1,-1.57,9.15,0.0096,1,~0.2
2016-10-26,ANET,0,-1.56,1.4,0.0082,1,~0.2
2016-10-27,ANET,0,-2.99,1.54,0.0049,1,~0.2
2016-10-27,STT,1,-0.65,8.37,0.0041,1,~0.2
2016-10-27,GEN,0,2.09,0.48,0.0149,1,~0.2
2016-10-27,TT,1,-0.07,12.95,0.0058,1,~0.2
2016-10-27,CVLT,0,-5.81,-5.17,0.0039,1,~0.2
2016-10-27,FHN,1,-1.76,13.75,0.0085,1,~0.2
2016-10-28,TT,1,2.69,13.26,0.01,1,~0.2
2016-10-28,ANET,0,-2.1,1.23,0.0062,1,~0.2
2016-10-28,FHN,1,-1.63,16.93,0.006,1,~0.2
2016-10-28,BHP,0,-2.55,7.54,0.0146,1,~0.2
2016-10-28,GEN,0,-5.59,0.48,0.008,1,~0.2
2016-10-31,GEN,0,-2.52,-1.6,0.0087,1,~0.2
2016-10-31,BHP,0,1.54,7.77,0.011,1,~0.2
2016-10-31,ANET,0,1.29,3.63,0.0077,1,~0.2
2016-10-31,FHN,1,1.04,18.17,0.0066,1,~0.2
2016-10-31,TT,1,5.1,11.56,0.0096,1,~0.2
2016-11-01,ANET,0,2.26,4.3,0.0157,1,~0.2
2016-11-01,GEN,0,-2.02,-3.97,0.0066,1,~0.2
2016-11-01,BHP,0,5.31,4.96,0.0195,1,~0.2
2016-11-01,TT,1,6.76,12.77,0.0184,1,~0.2
2016-11-01,STT,1,2.25,12.14,0.0038,1,~0.2
2016-11-01,FHN,1,0.32,18.34,0.0068,1,~0.2
2016-11-02,NMIH,1,3.66,8.54,0.0134,1,~0.2
2016-11-02,TT,1,10.36,11.8,0.0129,1,~0.2
2016-11-03,NMIH,1,10.43,9.2,0.0128,1,~0.2
2016-11-03,IAC,0,0.06,1.74,0.0047,1,~0.2
2016-11-04,BKR,0,0.91,4.73,0.0193,1,~0.2
2016-11-04,NMIH,1,9.15,10.37,0.023,1,~0.2
2016-11-07,BKR,0,0.48,5.64,0.0092,1,~0.2
2016-11-07,HBAN,1,14.45,19.04,0.0094,1,~0.2
2016-11-07,STM,0,-2.36,2.25,0.0309,1,~0.2
2016-11-07,RJF,1,15.0,18.65,0.0072,1,~0.2
2016-11-07,IBN,0,-6.73,-10.21,0.0102,1,~0.2
2016-11-07,PIPR,1,18.08,21.84,0.0077,1,~0.2
2016-11-07,NEWT,0,0.68,5.63,0.0121,1,~0.2
2016-11-08,RJF,1,17.27,19.61,0.0047,1,~0.2
2016-11-08,STM,0,-1.49,5.44,0.0342,1,~0.2
2016-11-08,BKR,0,3.67,4.6,0.0169,1,~0.2
2016-11-08,IAC,0,0.44,4.65,0.0328,1,~0.2
2016-11-08,NOW,0,0.14,0.85,0.0194,1,~0.2
2016-11-08,RUSHA,1,8.29,15.32,0.0104,1,~0.2
2016-11-08,PIPR,1,18.97,23.13,0.0109,1,~0.2
2016-11-09,IBN,0,-10.14,-9.91,0.0142,1,~0.2
2016-11-09,GLW,0,1.98,4.22,0.0065,1,~0.2
2016-11-09,STM,0,-2.34,5.11,0.0202,1,~0.2
2016-11-09,GEN,0,-3.78,0.04,0.0147,1,~0.2
2016-11-09,MEOH,0,1.06,4.75,0.0098,1,~0.2
2016-11-09,BKR,0,3.68,5.08,0.0242,1,~0.2
2016-11-09,HAL,0,1.97,3.45,0.0081,1,~0.2
2016-11-09,MTG,0,4.99,6.03,0.0097,1,~0.2
2016-11-09,IAC,0,0.99,4.52,0.0184,1,~0.2
2016-11-09,SU,0,0.1,3.44,0.0092,1,~0.2
2016-11-09,NEWT,0,0.74,5.85,0.0076,1,~0.2
2016-11-09,STBA,1,4.64,11.15,0.0048,1,~0.2
2016-11-09,ESNT,0,0.11,3.13,0.0075,1,~0.2
2016-11-10,HAL,0,-0.43,1.43,0.0092,1,~0.2
2016-11-10,IAC,0,1.68,4.17,0.012,1,~0.2
2016-11-10,IBN,0,-8.32,-9.38,0.0161,1,~0.2
2016-11-10,RDN,0,3.65,1.96,0.0034,1,~0.2
2016-11-10,GEN,0,-4.87,-0.92,0.0232,1,~0.2
2016-11-10,GLW,0,2.72,4.74,0.0066,1,~0.2
2016-11-11,GEN,0,-5.0,-2.4,0.0112,1,~0.2
2016-11-11,HAL,0,2.71,1.65,0.0044,1,~0.2
2016-11-11,IAC,0,0.74,1.76,0.0081,1,~0.2
2016-11-11,NEWT,0,0.4,2.26,0.0311,1,~0.2
2016-11-11,GLW,0,1.84,3.42,0.0315,1,~0.2
2016-11-11,RDN,0,2.02,1.11,0.0086,1,~0.2
2016-11-14,MRVL,1,11.83,9.02,0.0073,1,~0.2
2016-11-14,GLW,0,1.62,2.89,0.013,1,~0.2
2016-11-14,RDN,0,3.37,2.95,0.006,1,~0.2
2016-11-14,HAL,0,4.07,-0.73,0.0121,1,~0.2
2016-11-14,IAC,0,4.58,4.48,0.0101,1,~0.2
2016-11-14,NEWT,0,4.92,4.18,0.0131,1,~0.2
2016-11-15,IAC,0,4.19,2.17,0.0149,1,~0.2
2016-11-15,DBRG,0,6.05,6.34,0.0077,1,~0.2
2016-11-15,NOW,0,0.71,-2.88,0.0096,1,~0.2
2016-11-15,RDN,0,1.26,1.82,0.0106,1,~0.2
2016-11-15,GLW,0,1.48,1.61,0.0224,1,~0.2
2016-11-15,STM,1,7.04,10.62,0.036,1,~0.2
2016-11-15,DIOD,1,7.3,9.78,0.0088,1,~0.2
2016-11-15,TRMB,0,-3.98,-1.64,0.0103,1,~0.2
2016-11-15,NEWT,0,4.15,2.61,0.0065,1,~0.2
2016-11-15,SU,0,3.16,3.68,0.0114,1,~0.2
2016-11-16,NOW,0,1.61,-10.02,0.0078,1,~0.2
2016-11-16,RDN,0,-0.41,1.92,0.0083,1,~0.2
2016-11-16,IAC,0,3.5,-1.29,0.0074,1,~0.2
2016-11-16,GLW,0,2.2,-0.59,0.0223,1,~0.2
2016-11-16,DBRG,0,3.77,3.84,0.0053,1,~0.2
2016-11-16,NEWT,0,5.07,0.87,0.0097,1,~0.2
2016-11-16,STM,0,7.63,7.19,0.021,1,~0.2
2016-11-16,SU,0,3.34,5.87,0.0073,1,~0.2
2016-11-17,STM,0,6.04,7.12,0.0129,1,~0.2
2016-11-17,ANDE,0,4.68,1.95,0.0296,1,~0.2
2016-11-17,NEWT,0,4.94,1.2,0.0086,1,~0.2
2016-11-17,GLW,0,1.97,-1.13,0.0107,1,~0.2
2016-11-17,NOW,0,1.05,-11.83,0.0105,1,~0.2
2016-11-17,SU,0,2.1,5.53,0.0304,1,~0.2
2016-11-17,DBRG,0,5.21,3.03,0.0101,1,~0.2
2016-11-17,IAC,0,2.45,-1.47,0.0083,1,~0.2
2016-11-18,STM,1,3.5,9.45,0.0298,1,~0.2
2016-11-18,GLW,0,1.55,-0.84,0.0154,1,~0.2
2016-11-18,NOW,0,-1.08,-6.86,0.0123,1,~0.2
2016-11-18,NEWT,0,1.86,4.17,0.0079,1,~0.2
2016-11-18,DBRG,0,5.94,6.16,0.0096,1,~0.2
2016-11-18,SU,0,-0.68,4.91,0.0316,1,~0.2
2016-11-18,IAC,0,1.01,-1.01,0.0076,1,~0.2
2016-11-18,ANDE,0,-1.92,3.72,0.0293,1,~0.2
2016-11-18,STBA,0,2.05,6.25,0.0333,1,~0.2
2016-11-21,NOW,0,-3.62,-8.02,0.0074,1,~0.2
2016-11-21,STBA,1,4.32,8.44,0.0531,1,~0.2
2016-11-21,ANDE,1,1.83,8.25,0.0129,1,~0.2
2016-11-22,ANDE,0,0.9,5.9,0.023,1,~0.2
2016-11-22,NOW,0,-3.57,-7.25,0.0064,1,~0.2
2016-11-22,QCOM,0,-0.26,0.04,0.0092,1,~0.2
2016-11-22,RIO,0,-2.79,6.49,0.0447,1,~0.2
2016-11-22,SCCO,0,-0.3,4.56,0.1806,1,~0.2
2016-11-22,URBN,0,-19.0,-11.84,0.0106,1,~0.2
2016-11-22,GEN,0,-2.87,-2.67,0.0305,1,~0.2
2016-11-23,ANDE,1,2.58,8.89,0.0458,1,~0.2
2016-11-23,NOW,0,-11.44,-7.97,0.0076,1,~0.2
2016-11-23,RIO,0,-2.64,6.93,0.0358,1,~0.2
