date,ticker,name,label,r5,r10,lgbm_score,fold,score_bin
2016-03-16,65440,ELUON Corporation,0,4.0,2.43,0.1336,1,~0.2
2016-03-17,65440,ELUON Corporation,0,1.03,-2.4,0.089,1,~0.2
2016-03-18,65440,ELUON Corporation,0,1.37,-4.62,0.1083,1,~0.2
2016-03-21,65440,ELUON Corporation,0,-2.43,-5.9,0.1226,1,~0.2
2016-03-22,65440,ELUON Corporation,0,1.74,-1.74,0.1381,1,~0.2
2016-03-24,012510,Douzone Bizon Co Ltd,0,1.67,-1.88,0.0991,1,~0.2
2016-03-24,39440,STI Co. Ltd,1,5.81,9.88,0.0941,1,~0.2
2016-03-25,126880,JNK Heaters Co. Ltd,1,13.52,9.77,0.1373,1,~0.2
2016-03-28,39440,STI Co. Ltd,1,12.24,17.35,0.0522,1,~0.2
2016-03-28,008600,Willbes & Co. Ltd.,0,-4.72,-10.88,0.0903,1,~0.2
2016-03-28,012510,Douzone Bizon Co Ltd,0,0.62,0.41,0.078,1,~0.2
2016-03-29,013360,Il Sung Const,0,4.8,7.2,0.2506,1,0.2~0.3
2016-03-29,65440,ELUON Corporation,0,-3.42,-5.47,0.1257,1,~0.2
2016-03-29,008600,Willbes & Co. Ltd.,0,-7.33,-10.79,0.1323,1,~0.2
2016-03-30,65440,ELUON Corporation,0,-6.79,-8.49,0.1948,1,~0.2
2016-03-30,012510,Douzone Bizon Co Ltd,0,-1.44,4.31,0.2296,1,0.2~0.3
2016-03-30,008600,Willbes & Co. Ltd.,0,-7.11,-12.6,0.1722,1,~0.2
2016-03-31,013520,Hwaseung Corporation Co Ltd,0,-6.02,-5.91,0.1488,1,~0.2
2016-03-31,008600,Willbes & Co. Ltd.,0,-6.82,-10.54,0.165,1,~0.2
2016-03-31,012510,Douzone Bizon Co Ltd,0,-3.49,-0.82,0.0536,1,~0.2
2016-04-01,013520,Hwaseung Corporation Co Ltd,0,-3.98,-4.54,0.2151,1,0.2~0.3
2016-04-01,36570,NCsoft Corp,0,-2.54,-7.42,0.1041,1,~0.2
2016-04-01,012510,Douzone Bizon Co Ltd,0,-1.23,-0.41,0.0739,1,~0.2
2016-04-04,36570,NCsoft Corp,0,-4.69,-7.62,0.0882,1,~0.2
2016-04-04,012510,Douzone Bizon Co Ltd,0,-0.2,0.41,0.071,1,~0.2
2016-04-05,091120,EM-Tech.CO. LTD,0,0.88,-2.2,0.1807,1,~0.2
2016-04-11,012510,Douzone Bizon Co Ltd,0,0.62,2.46,0.0594,1,~0.2
2016-04-11,138490,Kolon Plastics Inc.,0,-2.02,4.6,0.1537,1,~0.2
2016-04-12,012510,Douzone Bizon Co Ltd,0,0.82,2.86,0.0895,1,~0.2
2016-04-12,000210,DL Holdings CO. LTD.,0,2.34,-0.45,0.0723,1,~0.2
2016-04-14,51915,LG Chem Ltd. Pfd. Series 1,0,-3.96,-10.35,0.055,1,~0.2
2016-04-15,093520,MAKUS Inc,1,32.61,21.55,0.0579,1,~0.2
2016-04-15,39440,STI Co. Ltd,0,-3.12,-4.1,0.1203,1,~0.2
2016-04-15,51915,LG Chem Ltd. Pfd. Series 1,0,-7.21,-13.76,0.0998,1,~0.2
2016-04-15,010690,Hwashin Co. Ltd.,0,6.77,2.56,0.1693,1,~0.2
2016-04-18,010690,Hwashin Co. Ltd.,0,3.16,2.11,0.1532,1,~0.2
2016-04-18,015750,Sungwoo Hitech Co. Ltd,0,-3.36,-7.02,0.0829,1,~0.2
2016-04-18,51915,LG Chem Ltd. Pfd. Series 1,0,-5.88,-14.16,0.1365,1,~0.2
2016-04-18,093520,MAKUS Inc,1,23.28,14.08,0.1894,1,~0.2
2016-04-19,015750,Sungwoo Hitech Co. Ltd,0,-2.93,-6.98,0.1214,1,~0.2
2016-04-19,086520,Ecopro Co. Ltd,1,15.56,15.56,0.1753,1,~0.2
2016-04-19,093520,MAKUS Inc,1,27.14,15.29,0.1559,1,~0.2
2016-04-19,65440,ELUON Corporation,0,-4.24,-5.93,0.1801,1,~0.2
2016-04-19,010690,Hwashin Co. Ltd.,0,0.89,-0.3,0.2342,1,0.2~0.3
2016-04-19,54930,Yooshin Engineering Corporation,0,0.0,-2.99,0.1637,1,~0.2
2016-04-20,093520,MAKUS Inc,1,29.54,15.56,0.1112,1,~0.2
2016-04-21,015750,Sungwoo Hitech Co. Ltd,0,-4.6,-11.31,0.0843,1,~0.2
2016-04-21,093520,MAKUS Inc,1,19.44,14.93,0.2493,1,0.2~0.3
2016-04-21,009450,Kyung Dong Navien Co. Ltd.,0,-0.78,3.13,0.0496,1,~0.2
2016-04-21,50120,ES Cube Co. Ltd,0,1.57,4.99,0.0632,1,~0.2
2016-04-21,010690,Hwashin Co. Ltd.,0,0.3,-9.01,0.1684,1,~0.2
2016-04-22,009450,Kyung Dong Navien Co. Ltd.,0,0.65,4.04,0.0698,1,~0.2
2016-04-22,50120,ES Cube Co. Ltd,1,-1.31,9.42,0.133,1,~0.2
2016-04-22,015750,Sungwoo Hitech Co. Ltd,0,-5.86,-9.2,0.1047,1,~0.2
2016-04-25,009450,Kyung Dong Navien Co. Ltd.,1,1.79,19.9,0.2264,1,0.2~0.3
2016-04-25,026150,Tuksu Engineering & ConstructionLtd,0,-4.15,-3.54,0.1112,1,~0.2
2016-04-25,50120,ES Cube Co. Ltd,0,-0.53,6.58,0.2563,1,0.2~0.3
2016-04-26,009450,Kyung Dong Navien Co. Ltd.,1,1.56,25.62,0.0961,1,~0.2
2016-04-26,50120,ES Cube Co. Ltd,0,-0.79,3.4,0.222,1,0.2~0.3
2016-04-27,33290,COWELL FASHION Co.Ltd,0,-0.95,-4.09,0.1254,1,~0.2
2016-04-27,009450,Kyung Dong Navien Co. Ltd.,1,3.4,26.01,0.1044,1,~0.2
2016-04-27,50120,ES Cube Co. Ltd,0,1.3,4.42,0.2034,1,0.2~0.3
2016-04-27,014910,SungMoon Electronics Co. Ltd.,1,15.97,41.37,0.1194,1,~0.2
2016-04-28,014970,SAMRYOONG Co.Ltd,0,-3.49,1.6,0.1812,1,~0.2
2016-04-28,014910,SungMoon Electronics Co. Ltd.,1,14.29,78.57,0.1483,1,~0.2
2016-04-28,50120,ES Cube Co. Ltd,0,3.36,1.03,0.2085,1,0.2~0.3
2016-04-28,33290,COWELL FASHION Co.Ltd,0,-2.71,-7.17,0.1462,1,~0.2
2016-04-29,33290,COWELL FASHION Co.Ltd,0,-4.23,-6.0,0.2501,1,0.2~0.3
2016-04-29,014910,SungMoon Electronics Co. Ltd.,1,12.71,110.85,0.1024,1,~0.2
2016-04-29,009450,Kyung Dong Navien Co. Ltd.,1,3.37,39.9,0.1129,1,~0.2
2016-04-29,000215,DL Holdings Co Ltd Preferred,0,-7.05,-7.05,0.1283,1,~0.2
2016-04-29,50120,ES Cube Co. Ltd,0,10.88,-2.65,0.1223,1,~0.2
2016-05-02,33290,COWELL FASHION Co.Ltd,0,-4.89,-7.74,0.1158,1,~0.2
2016-05-02,50120,ES Cube Co. Ltd,0,7.14,-5.82,0.1217,1,~0.2
2016-05-02,66900,DAP Corporation,0,1.74,-3.01,0.3543,1,0.3~0.4
2016-05-03,33290,COWELL FASHION Co.Ltd,0,-4.48,-10.31,0.132,1,~0.2
2016-05-03,50120,ES Cube Co. Ltd,0,4.22,-6.6,0.1221,1,~0.2
2016-05-03,66900,DAP Corporation,0,-0.23,-5.58,0.1587,1,~0.2
2016-05-04,66900,DAP Corporation,0,0.0,-5.24,0.3124,1,0.3~0.4
2016-05-09,089150,Korea Computer Terminal Inc,0,1.64,-4.59,0.0844,1,~0.2
2016-05-09,089980,Sang-A Frontec Co.Ltd,0,-5.7,0.76,0.1483,1,~0.2
2016-05-09,66900,DAP Corporation,0,-1.71,-3.99,0.2501,1,0.2~0.3
2016-05-10,089980,Sang-A Frontec Co.Ltd,0,-4.17,-0.38,0.1753,1,~0.2
2016-05-10,46390,Samhwa Networks Co. Ltd,0,-5.54,-0.55,0.4506,1,0.4~0.5
2016-05-10,66900,DAP Corporation,0,-3.33,-3.67,0.3454,1,0.3~0.4
2016-05-11,80470,Sungchang Autotech Co. Ltd,0,-7.77,-3.0,0.2032,1,0.2~0.3
2016-05-11,46390,Samhwa Networks Co. Ltd,1,-4.93,21.37,0.396,1,0.3~0.4
2016-05-11,66900,DAP Corporation,0,-4.66,-5.8,0.2325,1,0.2~0.3
2016-05-12,46390,Samhwa Networks Co. Ltd,1,-2.5,26.94,0.3033,1,0.3~0.4
2016-05-12,66900,DAP Corporation,0,-5.37,-6.74,0.4409,1,0.4~0.5
2016-05-13,014970,SAMRYOONG Co.Ltd,1,20.34,23.21,0.1076,1,~0.2
2016-05-13,215360,Woory Industrial Co. Ltd,1,6.57,15.27,0.1753,1,~0.2
2016-05-13,80470,Sungchang Autotech Co. Ltd,0,-5.83,-3.53,0.1258,1,~0.2
2016-05-13,66900,DAP Corporation,0,-5.24,-5.35,0.552,1,0.5~0.6
2016-05-13,33160,MK Electron Co. Ltd,0,-5.01,-4.57,0.1023,1,~0.2
2016-05-16,66900,DAP Corporation,0,-2.32,-3.25,0.4005,1,0.4~0.5
2016-05-16,023800,INZI Controls Co. Ltd.,0,-0.67,-3.37,0.1061,1,~0.2
2016-05-16,80470,Sungchang Autotech Co. Ltd,0,-9.29,-8.78,0.1039,1,~0.2
2016-05-17,023800,INZI Controls Co. Ltd.,0,-1.18,-3.89,0.2313,1,0.2~0.3
2016-05-17,38010,Jeil Technos Co.Ltd,1,12.36,17.92,0.0445,1,~0.2
2016-05-17,091340,S&K Polytec Co. Ltd,0,5.96,3.76,0.1559,1,~0.2
2016-05-17,019660,Globon Co. Ltd,1,32.92,42.35,0.2394,1,0.2~0.3
2016-05-19,092300,Hyunwoo Industrial Co. LTD,0,-2.88,4.41,0.3154,1,0.3~0.4
2016-05-20,096870,LDT Inc,1,11.6,22.68,0.1545,1,~0.2
2016-05-20,001120,LG International Corp.,0,4.26,0.53,0.0607,1,~0.2
2016-05-20,092300,Hyunwoo Industrial Co. LTD,0,-0.78,4.46,0.1865,1,~0.2
2016-05-20,38010,Jeil Technos Co.Ltd,1,12.36,10.75,0.0476,1,~0.2
2016-05-20,46390,Samhwa Networks Co. Ltd,1,41.5,58.77,0.206,1,0.2~0.3
2016-05-23,089980,Sang-A Frontec Co.Ltd,0,-1.51,-1.89,0.14,1,~0.2
2016-05-23,007110,Ilshinstone Co. Ltd.,0,12.71,1.03,0.1798,1,~0.2
2016-05-23,001120,LG International Corp.,0,3.48,4.81,0.0408,1,~0.2
2016-05-23,023800,INZI Controls Co. Ltd.,0,-2.72,0.0,0.1339,1,~0.2
2016-05-23,096870,LDT Inc,1,9.09,21.82,0.1504,1,~0.2
2016-05-24,001120,LG International Corp.,0,2.54,5.61,0.0652,1,~0.2
2016-05-24,089980,Sang-A Frontec Co.Ltd,0,-0.38,-4.94,0.1485,1,~0.2
2016-05-24,023800,INZI Controls Co. Ltd.,0,-2.74,0.51,0.0739,1,~0.2
2016-05-24,126640,Hwashin Precision Engineering Co. Ltd,0,-1.19,-0.9,0.1502,1,~0.2
2016-05-25,090430,Amorepacific Corp. (New),0,-0.71,3.44,0.124,1,~0.2
2016-05-25,023800,INZI Controls Co. Ltd.,0,-3.1,1.2,0.1264,1,~0.2
2016-05-25,37230,Hankukpackage Co. Ltd,0,-1.13,-9.35,0.123,1,~0.2
2016-05-25,007110,Ilshinstone Co. Ltd.,0,3.38,-4.73,0.1082,1,~0.2
2016-05-26,37230,Hankukpackage Co. Ltd,0,0.0,-7.37,0.1889,1,~0.2
2016-05-27,51905,LG Household & Health Care Ltd. Pfd. Series 1,0,0.16,-0.48,0.3094,1,0.3~0.4
2016-05-27,37230,Hankukpackage Co. Ltd,0,-0.85,-5.98,0.2158,1,0.2~0.3
2016-05-27,007340,Dong Ah Tire & Rubber Co. Ltd.,0,-0.18,-2.48,0.1196,1,~0.2
2016-05-27,089980,Sang-A Frontec Co.Ltd,0,1.52,-7.58,0.1351,1,~0.2
2016-05-27,095270,Wave Electronics Co. Ltd,0,-1.84,0.17,0.1543,1,~0.2
2016-05-30,37230,Hankukpackage Co. Ltd,0,0.0,-4.35,0.2414,1,0.2~0.3
2016-05-30,51905,LG Household & Health Care Ltd. Pfd. Series 1,0,-0.16,1.62,0.1919,1,~0.2
2016-05-31,091120,EM-Tech.CO. LTD,0,-2.14,-7.69,0.0864,1,~0.2
2016-05-31,122350,Samkee Automotive Co. Ltd,0,-6.75,-9.69,0.0755,1,~0.2
2016-05-31,67570,NVH Korea Inc,0,1.54,3.78,0.1968,1,~0.2
2016-06-01,091120,EM-Tech.CO. LTD,0,-2.99,-8.97,0.0439,1,~0.2
2016-06-01,137400,People & Technology Inc,0,-3.5,-9.73,0.092,1,~0.2
2016-06-01,47310,Powerlogics Co. Ltd,0,-2.49,-9.52,0.2235,1,0.2~0.3
2016-06-01,67570,NVH Korea Inc,0,2.09,6.0,0.135,1,~0.2
2016-06-01,091340,S&K Polytec Co. Ltd,0,4.67,-6.14,0.2054,1,0.2~0.3
2016-06-01,122350,Samkee Automotive Co. Ltd,0,-5.62,-10.36,0.0836,1,~0.2
2016-06-01,37230,Hankukpackage Co. Ltd,0,-8.31,-1.15,0.2209,1,0.2~0.3
2016-06-01,090430,Amorepacific Corp. (New),0,4.18,-1.43,0.0987,1,~0.2
2016-06-02,000990,Dongbu HiTek Co. Ltd.,0,-2.23,-6.44,0.0867,1,~0.2
2016-06-02,51905,LG Household & Health Care Ltd. Pfd. Series 1,0,2.26,2.1,0.3466,1,0.3~0.4
2016-06-02,090430,Amorepacific Corp. (New),0,-1.06,-3.29,0.067,1,~0.2
2016-06-02,010690,Hwashin Co. Ltd.,0,9.35,4.32,0.1005,1,~0.2
2016-06-02,091120,EM-Tech.CO. LTD,0,-1.29,-6.44,0.0645,1,~0.2
2016-06-02,37230,Hankukpackage Co. Ltd,0,-7.37,11.9,0.1992,1,~0.2
2016-06-02,137400,People & Technology Inc,0,-5.06,-10.12,0.0586,1,~0.2
2016-06-03,007340,Dong Ah Tire & Rubber Co. Ltd.,0,-2.31,-3.02,0.1246,1,~0.2
2016-06-03,090430,Amorepacific Corp. (New),0,-3.07,-2.48,0.0702,1,~0.2
2016-06-03,091120,EM-Tech.CO. LTD,0,-3.83,-6.81,0.0435,1,~0.2
2016-06-03,37230,Hankukpackage Co. Ltd,1,-5.17,16.95,0.3308,1,0.3~0.4
2016-06-03,51905,LG Household & Health Care Ltd. Pfd. Series 1,0,-0.65,1.13,0.2356,1,0.2~0.3
2016-06-03,010690,Hwashin Co. Ltd.,0,6.42,4.14,0.1789,1,~0.2
2016-06-03,65650,Medifron DBT Co. Ltd,1,12.45,23.79,0.1594,1,~0.2
2016-06-03,008350,Namsun Aluminium Co. Ltd.,0,-1.85,-0.37,0.115,1,~0.2
2016-06-07,000990,Dongbu HiTek Co. Ltd.,0,-3.47,-9.18,0.1069,1,~0.2
2016-06-07,091120,EM-Tech.CO. LTD,0,-5.58,-5.15,0.0529,1,~0.2
2016-06-07,091340,S&K Polytec Co. Ltd,0,-1.33,-9.64,0.2206,1,0.2~0.3
2016-06-07,005360,Monami Co. Ltd.,0,-9.11,-10.44,0.1414,1,~0.2
2016-06-07,67570,NVH Korea Inc,1,0.84,11.06,0.1599,1,~0.2
2016-06-07,51905,LG Household & Health Care Ltd. Pfd. Series 1,0,1.78,2.75,0.2352,1,0.2~0.3
2016-06-07,37230,Hankukpackage Co. Ltd,1,-4.35,13.62,0.2518,1,0.2~0.3
2016-06-08,007340,Dong Ah Tire & Rubber Co. Ltd.,0,-5.12,-8.13,0.0526,1,~0.2
2016-06-08,67570,NVH Korea Inc,1,2.2,9.78,0.1259,1,~0.2
2016-06-08,65710,Seoho Electric Co.Ltd,0,-15.77,-15.05,0.138,1,~0.2
2016-06-08,091340,S&K Polytec Co. Ltd,0,-0.96,-9.83,0.2319,1,0.2~0.3
2016-06-08,81150,Tplex Co. Ltd,0,-7.03,-2.97,0.2031,1,0.2~0.3
2016-06-09,007340,Dong Ah Tire & Rubber Co. Ltd.,0,-4.79,-6.38,0.1202,1,~0.2
2016-06-09,67570,NVH Korea Inc,0,3.83,4.92,0.0615,1,~0.2
2016-06-10,67570,NVH Korea Inc,0,13.22,0.41,0.1041,1,~0.2
2016-06-10,007340,Dong Ah Tire & Rubber Co. Ltd.,0,-4.25,-8.5,0.1224,1,~0.2
2016-06-15,008350,Namsun Aluminium Co. Ltd.,0,1.83,-8.79,0.1782,1,~0.2
2016-06-15,43260,Sungho Electronics Corp,0,1.75,-6.11,0.04,1,~0.2
2016-06-15,39980,Leenos Corp,1,2.96,13.21,0.0603,1,~0.2
2016-06-16,51905,LG Household & Health Care Ltd. Pfd. Series 1,0,-4.15,1.54,0.249,1,0.2~0.3
2016-06-17,43260,Sungho Electronics Corp,0,-10.82,-4.33,0.1271,1,~0.2
2016-06-17,005430,Korea Airport Service Co. Ltd.,0,-5.5,-1.38,0.1041,1,~0.2
2016-06-17,51905,LG Household & Health Care Ltd. Pfd. Series 1,0,-1.74,4.74,0.193,1,~0.2
2016-06-17,58730,Dong-A Steel Technology Co. Ltd.,0,-4.95,-0.57,0.2906,1,0.2~0.3
2016-06-20,005430,Korea Airport Service Co. Ltd.,0,-5.58,-4.08,0.0452,1,~0.2
2016-06-20,008600,Willbes & Co. Ltd.,0,-8.14,0.97,0.0952,1,~0.2
2016-06-20,42520,HansBiomed Corporation,0,-10.84,-7.3,0.195,1,~0.2
2016-06-20,58730,Dong-A Steel Technology Co. Ltd.,0,-6.34,-1.68,0.1913,1,~0.2
2016-06-20,088910,Dongwoo Farm To Table Co.Ltd,0,-5.64,-2.28,0.097,1,~0.2
2016-06-21,008350,Namsun Aluminium Co. Ltd.,0,-14.44,-8.66,0.0792,1,~0.2
2016-06-21,58730,Dong-A Steel Technology Co. Ltd.,0,-5.58,-2.42,0.2786,1,0.2~0.3
2016-06-21,001120,LG International Corp.,0,-2.96,-5.54,0.0562,1,~0.2
2016-06-21,51905,LG Household & Health Care Ltd. Pfd. Series 1,0,0.0,6.61,0.2852,1,0.2~0.3
2016-06-22,008350,Namsun Aluminium Co. Ltd.,0,-10.43,-8.99,0.1304,1,~0.2
2016-06-22,58730,Dong-A Steel Technology Co. Ltd.,0,-5.02,-4.09,0.2133,1,0.2~0.3
2016-06-22,001120,LG International Corp.,0,-2.32,-5.42,0.0487,1,~0.2
2016-06-22,010690,Hwashin Co. Ltd.,0,-1.47,-6.53,0.0826,1,~0.2
2016-06-23,001120,LG International Corp.,0,-3.21,-2.7,0.0381,1,~0.2
2016-06-23,092730,NeoPharm CO. LTD,0,-1.29,0.13,0.0572,1,~0.2
2016-06-28,090430,Amorepacific Corp. (New),0,2.95,0.0,0.0777,1,~0.2
2016-06-28,51905,LG Household & Health Care Ltd. Pfd. Series 1,0,6.61,2.52,0.219,1,0.2~0.3
2016-06-29,090430,Amorepacific Corp. (New),0,2.45,-0.7,0.0686,1,~0.2
2016-06-29,66970,L&F Co. Ltd,1,5.24,28.85,0.2945,1,0.2~0.3
2016-06-29,51905,LG Household & Health Care Ltd. Pfd. Series 1,0,2.93,-0.15,0.2765,1,0.2~0.3
2016-06-30,090430,Amorepacific Corp. (New),0,2.2,-1.74,0.0306,1,~0.2
2016-06-30,73010,KSP Co. Ltd.,1,-5.78,10.79,0.1187,1,~0.2
2016-06-30,009320,Daewoo Electronic Components Co. Ltd.,1,16.44,18.49,0.1505,1,~0.2
2016-06-30,45300,Sungwoo Techron. Co.Ltd,0,-1.9,1.43,0.1098,1,~0.2
2016-06-30,66970,L&F Co. Ltd,1,10.48,40.8,0.0687,1,~0.2
2016-07-01,009320,Daewoo Electronic Components Co. Ltd.,1,23.13,12.59,0.086,1,~0.2
2016-07-01,090430,Amorepacific Corp. (New),0,-2.88,-2.3,0.0429,1,~0.2
2016-07-01,45300,Sungwoo Techron. Co.Ltd,0,0.16,5.42,0.2396,1,0.2~0.3
2016-07-01,48410,Hyundai Bioscience Co. Ltd,0,3.64,3.64,0.0971,1,~0.2
2016-07-04,009320,Daewoo Electronic Components Co. Ltd.,1,20.82,15.02,0.1826,1,~0.2
2016-07-04,008600,Willbes & Co. Ltd.,0,-5.18,-2.11,0.0608,1,~0.2
2016-07-04,78140,Daebongls.Co.Ltd,0,-1.74,3.47,0.0449,1,~0.2
2016-07-04,092730,NeoPharm CO. LTD,0,-3.16,-3.92,0.1183,1,~0.2
2016-07-04,131090,Secuve Co. Ltd,0,-0.94,0.31,0.0559,1,~0.2
2016-07-05,78140,Daebongls.Co.Ltd,1,-0.7,10.8,0.0738,1,~0.2
2016-07-05,008600,Willbes & Co. Ltd.,0,-3.5,-2.52,0.092,1,~0.2
2016-07-05,092730,NeoPharm CO. LTD,0,-1.77,-5.44,0.1499,1,~0.2
2016-07-06,78140,Daebongls.Co.Ltd,1,-1.03,8.93,0.1127,1,~0.2
2016-07-06,092730,NeoPharm CO. LTD,0,0.9,-2.96,0.2476,1,0.2~0.3
2016-07-07,092730,NeoPharm CO. LTD,0,-1.67,-3.22,0.0708,1,~0.2
2016-07-07,43260,Sungho Electronics Corp,1,6.06,10.39,0.1245,1,~0.2
2016-07-08,200470,Hisem Co Ltd,0,-1.69,3.18,0.1497,1,~0.2
2016-07-08,092730,NeoPharm CO. LTD,0,-3.46,-4.1,0.1282,1,~0.2
2016-07-08,73010,KSP Co. Ltd.,1,10.77,10.47,0.1088,1,~0.2
2016-07-08,45300,Sungwoo Techron. Co.Ltd,0,5.25,3.98,0.3983,1,0.3~0.4
2016-07-08,43260,Sungho Electronics Corp,0,2.58,6.87,0.0682,1,~0.2
2016-07-11,45300,Sungwoo Techron. Co.Ltd,0,1.9,2.21,0.2164,1,0.2~0.3
2016-07-11,43260,Sungho Electronics Corp,0,11.34,1.26,0.0437,1,~0.2
2016-07-12,43260,Sungho Electronics Corp,0,9.36,7.66,0.1219,1,~0.2
2016-07-13,43260,Sungho Electronics Corp,0,3.39,6.36,0.1854,1,~0.2
2016-07-13,131090,Secuve Co. Ltd,0,-4.95,-8.05,0.0971,1,~0.2
2016-07-14,008600,Willbes & Co. Ltd.,0,-2.91,3.88,0.0612,1,~0.2
2016-07-15,008600,Willbes & Co. Ltd.,0,0.78,0.39,0.059,1,~0.2
2016-07-18,008600,Willbes & Co. Ltd.,0,2.16,0.98,0.0938,1,~0.2
2016-07-19,009470,Sam Hwa Electric Co. Ltd.,0,4.5,-2.6,0.0607,1,~0.2
2016-07-19,011320,Unick Corporation,0,3.93,3.05,0.1725,1,~0.2
2016-07-20,011320,Unick Corporation,0,0.0,3.11,0.2278,1,0.2~0.3
2016-07-29,000500,Gaon Cable Co. Ltd.,0,-4.17,-9.79,0.0517,1,~0.2
2016-07-29,109080,Opticis Company Limited,0,-2.48,-2.62,0.1473,1,~0.2
2016-08-01,000500,Gaon Cable Co. Ltd.,0,-6.33,-11.39,0.0332,1,~0.2
2016-08-01,109080,Opticis Company Limited,0,-0.83,-8.97,0.1439,1,~0.2
2016-08-01,66310,Q.S.I Co. LTD,0,-14.41,-12.7,0.0932,1,~0.2
2016-08-01,45300,Sungwoo Techron. Co.Ltd,1,-1.09,10.4,0.0835,1,~0.2
2016-08-02,45300,Sungwoo Techron. Co.Ltd,0,1.4,7.31,0.1436,1,~0.2
2016-08-02,101490,S&S TECH Corporation,0,-6.8,-11.82,0.0345,1,~0.2
2016-08-02,109080,Opticis Company Limited,0,-2.91,-5.82,0.0668,1,~0.2
2016-08-02,79170,Hanchang Ind.Co.Ltd,0,10.08,5.37,0.0922,1,~0.2
2016-08-03,101490,S&S TECH Corporation,0,-8.71,-4.95,0.0814,1,~0.2
2016-08-03,45300,Sungwoo Techron. Co.Ltd,1,0.61,24.7,0.0964,1,~0.2
2016-08-04,45300,Sungwoo Techron. Co.Ltd,1,4.56,24.62,0.0971,1,~0.2
2016-08-04,53620,TAEYANG Corporation,0,8.98,7.35,0.152,1,~0.2
2016-08-05,004560,Hyundai BNG Steel Co. Ltd.,0,2.77,-2.77,0.0445,1,~0.2
2016-08-05,53620,TAEYANG Corporation,0,11.43,4.9,0.0784,1,~0.2
2016-08-05,45300,Sungwoo Techron. Co.Ltd,1,9.88,19.75,0.1004,1,~0.2
2016-08-08,54040,Korea Computer Inc,0,-0.91,-2.2,0.0604,1,~0.2
2016-08-08,004560,Hyundai BNG Steel Co. Ltd.,0,2.0,-1.6,0.1502,1,~0.2
2016-08-08,130500,Gumho NT Co Ltd,0,-11.42,-12.95,0.2101,1,0.2~0.3
2016-08-09,54040,Korea Computer Inc,0,-4.48,-3.96,0.044,1,~0.2
2016-08-09,45300,Sungwoo Techron. Co.Ltd,1,5.83,13.5,0.1891,1,~0.2
2016-08-10,42500,RingNet Co. Ltd,0,-6.55,-5.63,0.0842,1,~0.2
2016-08-10,54040,Korea Computer Inc,0,-3.85,-3.97,0.0177,1,~0.2
2016-08-10,67990,Deutsch Motors Inc,0,-12.15,-13.34,0.0961,1,~0.2
2016-08-10,45300,Sungwoo Techron. Co.Ltd,1,23.94,12.88,0.3857,1,0.3~0.4
2016-08-11,42500,RingNet Co. Ltd,0,-4.1,-4.52,0.1042,1,~0.2
2016-08-11,54040,Korea Computer Inc,0,-2.95,-5.26,0.0826,1,~0.2
2016-08-12,49800,Woojin Plaimm Co. Ltd.,1,6.15,11.17,0.1049,1,~0.2
2016-08-12,42500,RingNet Co. Ltd,0,-4.2,-6.82,0.2042,1,0.2~0.3
2016-08-18,021650,Cubic Korea Inc,0,0.0,-14.22,0.317,1,0.3~0.4
2016-08-19,086390,UniTest Incorporation,0,-12.94,-8.35,0.0848,1,~0.2
2016-08-22,086390,UniTest Incorporation,0,-15.6,-9.82,0.1941,1,~0.2
2016-08-23,086390,UniTest Incorporation,0,-13.76,-6.88,0.2029,1,0.2~0.3
