date,ticker,name,market,sector,cap,entry,pivot,cup_depth,handle_depth,cup_days,handle_days,cup_start,cup_end,vol_ratio,vs,rs,score,r1,r3,r5,r10,r15,r20,r30,r40,r50,r60
2018-06-12,036670,KCI Limited,KOSDAQ,기타,SmallCap,9980.0,10250.0,29.8,5.3,106,12,2017-12-15,2018-05-25,1.01,False,6.1,55,-0.3,-0.4,-7.52,-8.52,-7.92,1.2,-8.02,-4.01,-0.2,5.71
2018-06-14,036670,KCI Limited,KOSDAQ,기타,SmallCap,9950.0,10250.0,29.8,5.3,106,13,2017-12-15,2018-05-25,1.0,False,7.7,55,3.02,-9.25,-6.53,-7.64,-8.84,3.52,-6.23,-4.82,3.02,8.54
2018-06-15,036670,KCI Limited,KOSDAQ,기타,SmallCap,10250.0,10250.0,29.8,5.3,106,14,2017-12-15,2018-05-25,1.17,False,10.1,63,-3.02,-9.95,-7.51,-12.1,-10.63,0.98,-6.15,-7.02,2.93,4.88
2018-07-20,036670,KCI Limited,KOSDAQ,기타,SmallCap,10050.0,10350.0,29.8,5.2,139,6,2017-12-15,2018-07-13,0.95,False,26.3,79,-5.77,-8.66,-4.28,-1.99,-5.17,-6.17,12.94,-3.48,-13.33,-17.01
2009-09-21,017900,Auk Corp,KOSPI,기타,SmallCap,2660.0,2730.0,24.6,11.5,95,9,2009-04-27,2009-09-09,0.78,False,30.1,76,3.2,-3.76,-5.26,-7.89,-7.14,-11.84,-17.86,-15.6,-18.05,-7.89
2010-03-25,017900,Auk Corp,KOSPI,기타,SmallCap,2770.0,2790.0,21.6,6.5,127,9,2009-09-09,2010-03-15,0.92,False,16.5,71,0.0,4.69,4.87,3.79,8.66,23.65,37.18,66.43,58.48,80.51
2010-03-26,017900,Auk Corp,KOSPI,기타,SmallCap,2770.0,2790.0,21.6,6.5,127,10,2009-09-09,2010-03-15,0.9,False,18.6,71,0.18,5.05,2.35,5.42,12.82,23.83,47.47,42.96,60.29,93.14
2010-03-29,017900,Auk Corp,KOSPI,기타,SmallCap,2775.0,2790.0,21.6,6.5,127,11,2009-09-09,2010-03-15,1.78,True,19.3,76,4.5,4.68,1.44,11.71,16.76,20.36,59.82,51.71,68.47,94.59
2017-12-13,139480,E-Mart,KOSPI,기타,SmallCap,273000.0,273500.0,18.8,6.0,120,10,2017-06-05,2017-11-30,0.87,False,15.6,67,-1.1,1.28,-0.37,-0.73,-0.55,-3.66,9.52,2.56,11.36,3.3
2017-12-14,139480,E-Mart,KOSPI,기타,SmallCap,270000.0,273500.0,18.8,6.0,120,11,2017-06-05,2017-11-30,0.95,False,14.5,59,4.44,0.74,1.11,-2.96,1.85,-4.26,9.63,3.15,15.56,6.3
2018-01-09,139480,E-Mart,KOSPI,기타,SmallCap,275000.0,282000.0,18.8,8.2,131,15,2017-06-05,2017-12-15,0.81,False,19.4,67,1.27,-2.18,-6.0,-4.91,7.64,3.64,8.18,10.91,1.09,4.55
2018-01-10,139480,E-Mart,KOSPI,기타,SmallCap,278500.0,282000.0,18.8,8.2,131,16,2017-06-05,2017-12-15,0.81,False,23.5,67,-0.9,-5.57,-6.46,-6.82,4.49,0.54,11.31,2.87,-0.72,3.41
2018-01-11,139480,E-Mart,KOSPI,기타,SmallCap,276000.0,282000.0,18.8,8.2,131,17,2017-06-05,2017-12-15,0.86,False,20.9,67,-2.54,-6.34,-5.62,-7.25,5.62,2.17,15.04,2.17,-2.36,5.25
2020-10-08,139480,E-Mart,KOSPI,기타,SmallCap,148500.0,150000.0,26.1,6.3,180,17,2019-12-20,2020-09-11,0.59,False,17.5,71,2.36,4.38,4.04,0.34,-4.38,-1.68,4.71,5.05,3.03,4.38
2007-05-23,006650,Korea Petrochemical Industrial Co. Ltd.,KOSDAQ,기타,SmallCap,51700.0,53000.0,26.9,6.6,107,13,2006-11-29,2007-05-07,1.17,False,0.0,47,-0.39,-1.35,-1.35,0.58,2.51,5.8,7.74,27.08,38.88,15.67
2007-05-25,006650,Korea Petrochemical Industrial Co. Ltd.,KOSDAQ,기타,SmallCap,51500.0,53000.0,26.9,6.6,107,14,2006-11-29,2007-05-07,1.06,False,0.0,47,-1.17,-3.5,0.58,1.75,9.32,4.85,6.8,33.01,42.33,21.36
2007-06-01,006650,Korea Petrochemical Industrial Co. Ltd.,KOSDAQ,기타,SmallCap,51800.0,53000.0,26.9,6.6,107,19,2006-11-29,2007-05-07,1.5,True,0.0,47,-0.97,0.0,1.16,8.69,4.25,1.16,26.06,45.17,21.62,32.63
2010-07-09,006650,Korea Petrochemical Industrial Co. Ltd.,KOSDAQ,기타,SmallCap,55100.0,55600.0,27.0,8.3,132,8,2009-12-16,2010-06-30,1.43,True,0.0,47,7.08,10.71,17.42,19.42,23.23,28.13,31.22,25.05,24.32,32.49
2015-02-23,006650,Korea Petrochemical Industrial Co. Ltd.,KOSDAQ,기타,SmallCap,81400.0,83000.0,17.1,6.6,102,7,2014-09-12,2015-02-10,0.86,False,0.0,43,5.16,11.55,15.48,23.46,19.53,27.15,54.18,112.53,121.13,99.63
2017-02-09,006650,Korea Petrochemical Industrial Co. Ltd.,KOSDAQ,기타,SmallCap,286500.0,292500.0,23.5,7.7,180,20,2016-04-21,2017-01-11,0.78,False,44.2,79,2.44,2.44,-2.44,-2.27,-8.73,-7.68,-15.18,-12.57,-15.36,-15.36
2019-08-12,047810,Korea Aerospace Industries Ltd.,KOSDAQ,기타,SmallCap,37450.0,37600.0,15.2,5.6,115,7,2019-02-18,2019-08-02,1.73,True,43.9,80,2.27,-0.4,2.54,3.87,6.54,11.21,3.74,2.54,0.4,1.74
2020-06-26,000220,Yuyu Pharma Inc.,KOSDAQ,기타,SmallCap,14100.0,14250.0,47.0,5.3,100,5,2020-01-28,2020-06-22,2.13,True,15.8,74,-3.19,-8.51,-6.74,-4.26,-0.71,35.46,23.4,25.18,48.94,18.79
2020-07-13,000220,Yuyu Pharma Inc.,KOSDAQ,기타,SmallCap,14050.0,14250.0,47.0,9.5,100,16,2020-01-28,2020-06-22,0.51,False,0.4,40,0.0,-2.85,2.85,13.88,7.47,21.35,27.76,36.65,12.81,18.15
2020-07-14,000220,Yuyu Pharma Inc.,KOSDAQ,기타,SmallCap,14050.0,14250.0,47.0,9.5,100,17,2020-01-28,2020-06-22,0.75,False,-0.7,40,-0.71,-0.36,1.42,22.42,13.88,23.49,25.27,30.6,15.3,18.15
2020-07-15,000220,Yuyu Pharma Inc.,KOSDAQ,기타,SmallCap,13950.0,14250.0,47.0,9.5,100,18,2020-01-28,2020-06-22,0.74,False,0.0,40,-2.15,3.58,11.11,17.56,20.43,25.45,21.15,34.41,16.13,16.49
2020-07-17,000220,Yuyu Pharma Inc.,KOSDAQ,기타,SmallCap,14000.0,14250.0,47.0,9.5,100,20,2020-01-28,2020-06-22,0.6,False,2.8,40,3.21,10.71,36.43,12.14,24.29,17.14,21.43,29.29,12.5,9.29
2013-05-22,067010,ECSTELECOM Co. Ltd,KOSDAQ,기타,SmallCap,3620.0,3705.0,28.0,5.4,160,7,2012-09-18,2013-05-13,0.52,False,0.0,47,0.41,-0.55,-4.83,-9.94,-12.15,-11.74,-14.92,-11.74,-12.29,-12.02
2013-05-23,067010,ECSTELECOM Co. Ltd,KOSDAQ,기타,SmallCap,3635.0,3705.0,28.0,5.4,160,8,2012-09-18,2013-05-13,0.46,False,0.0,47,0.0,-3.03,-6.46,-9.63,-13.48,-12.79,-14.72,-11.14,-12.38,-12.79
2013-05-24,067010,ECSTELECOM Co. Ltd,KOSDAQ,기타,SmallCap,3635.0,3705.0,28.0,5.4,160,9,2012-09-18,2013-05-13,0.42,False,0.0,47,-0.96,-5.23,-5.64,-9.49,-13.48,-14.31,-18.02,-11.55,-11.97,-14.17
2014-05-13,000700,EUSU Holdings Co. Ltd.,KOSDAQ,기타,SmallCap,2108.0042,2156.0,40.0,6.1,152,7,2013-09-16,2014-04-30,0.36,False,0.0,43,1.37,2.59,7.32,15.24,407.59,402.85,514.33,469.26,360.63,340.23
2014-05-14,000700,EUSU Holdings Co. Ltd.,KOSDAQ,기타,SmallCap,2136.925,2156.0,40.0,6.1,152,8,2013-09-16,2014-04-30,0.34,False,0.0,43,2.11,0.75,8.27,9.92,396.04,391.36,498.99,456.87,358.6,313.21
2015-06-08,000700,EUSU Holdings Co. Ltd.,KOSDAQ,기타,SmallCap,13100.0,13500.0,44.6,7.8,192,6,2014-07-25,2015-06-01,1.14,False,0.0,40,-1.15,-6.49,-6.87,-6.11,-11.83,-17.94,-20.23,-27.48,-24.27,-30.92
2015-05-12,151860,KG Eco Technology Services Co. Ltd,KOSDAQ,기타,SmallCap,6140.0,6250.0,17.1,10.2,122,14,2014-10-23,2015-04-21,0.94,False,0.0,41,-0.16,-0.98,7.33,10.26,-4.72,-5.05,2.12,-18.57,-16.94,-25.41
2015-05-13,151860,KG Eco Technology Services Co. Ltd,KOSDAQ,기타,SmallCap,6130.0,6250.0,17.1,10.2,122,15,2014-10-23,2015-04-21,0.87,False,0.0,41,0.33,2.77,10.93,9.79,-3.75,-4.57,0.0,-19.17,-14.19,-23.49
2015-05-14,151860,KG Eco Technology Services Co. Ltd,KOSDAQ,기타,SmallCap,6150.0,6250.0,17.1,10.2,122,16,2014-10-23,2015-04-21,0.8,False,0.0,41,-1.14,7.15,9.43,3.09,-3.58,-3.09,-2.28,-19.43,-16.75,-25.61
2007-04-26,006125,SK Discovery Co Ltd,KOSPI,기타,SmallCap,5086.1847,5086.0,21.8,6.4,104,14,2006-11-07,2007-04-09,1.53,True,7.5,55,-2.13,-1.33,3.73,19.2,22.67,34.93,38.93,49.33,70.13,95.47
2007-04-27,006125,SK Discovery Co Ltd,KOSPI,기타,SmallCap,4977.6794,5086.0,21.8,6.4,104,15,2006-11-07,2007-04-09,1.45,True,4.7,47,-3.27,3.27,5.72,18.26,28.61,37.6,41.42,58.04,79.84,96.19
2007-05-02,006125,SK Discovery Co Ltd,KOSPI,기타,SmallCap,5018.3689,5086.0,21.8,6.4,104,17,2006-11-07,2007-04-09,1.26,False,7.4,55,2.43,4.86,9.46,12.97,29.73,48.11,53.51,59.46,85.41,89.19
2020-06-08,006125,SK Discovery Co Ltd,KOSPI,기타,SmallCap,18650.0,19200.0,40.2,8.1,104,10,2019-12-19,2020-05-26,0.27,False,11.0,56,4.02,9.12,60.59,29.76,82.04,47.18,47.99,184.72,286.06,263.54
2013-01-30,003300,Hanil Cement Co. Ltd.,KOSDAQ,기타,SmallCap,13751.6352,14176.0,41.2,6.8,179,18,2012-04-17,2013-01-07,1.12,False,0.0,40,1.54,1.23,1.13,2.67,15.23,19.96,19.55,17.28,6.38,4.32
2013-01-31,003300,Hanil Cement Co. Ltd.,KOSDAQ,기타,SmallCap,13963.852,14176.0,41.2,6.8,179,19,2012-04-17,2013-01-07,1.11,False,0.0,40,-3.14,-1.32,0.1,4.15,14.08,21.18,20.77,12.66,2.94,4.36
2015-04-03,063570,NICE Total Cash Management Co. Ltd,KOSDAQ,기타,SmallCap,3230.0,3300.0,19.0,5.9,151,5,2014-08-13,2015-03-30,1.86,True,0.0,48,-0.31,1.24,2.94,-4.02,-10.22,-7.89,-0.93,-4.33,-7.43,-2.79
2015-04-06,063570,NICE Total Cash Management Co. Ltd,KOSDAQ,기타,SmallCap,3220.0,3300.0,19.0,5.9,151,6,2014-08-13,2015-03-30,1.29,False,0.0,43,0.78,5.12,2.8,-2.95,-6.99,0.62,1.55,-3.11,-4.97,-3.73
2015-04-07,063570,NICE Total Cash Management Co. Ltd,KOSDAQ,기타,SmallCap,3245.0,3300.0,19.0,5.9,151,7,2014-08-13,2015-03-30,1.04,False,0.0,43,0.77,2.47,-1.39,-2.93,-8.94,-3.24,1.54,-6.93,-4.47,-6.93
2015-04-08,063570,NICE Total Cash Management Co. Ltd,KOSDAQ,기타,SmallCap,3270.0,3300.0,19.0,5.9,151,8,2014-08-13,2015-03-30,0.9,False,0.0,43,3.52,1.22,-2.14,-7.65,-7.34,-5.35,0.76,-7.8,-3.98,-7.34
2018-08-31,063570,NICE Total Cash Management Co. Ltd,KOSDAQ,기타,SmallCap,13150.0,13550.0,18.1,10.0,147,20,2017-12-27,2018-08-03,0.45,False,18.9,67,3.8,0.38,0.0,7.22,3.42,-4.56,-0.76,-3.8,-11.79,-16.35
2018-09-10,063570,NICE Total Cash Management Co. Ltd,KOSDAQ,기타,SmallCap,13350.0,13700.0,18.1,6.2,168,5,2017-12-27,2018-09-04,0.67,False,17.0,67,1.12,6.37,3.37,3.75,-10.49,-11.61,-11.61,-11.61,-17.6,-29.06
2018-09-11,063570,NICE Total Cash Management Co. Ltd,KOSDAQ,기타,SmallCap,13500.0,13700.0,18.1,6.2,168,6,2017-12-27,2018-09-04,0.64,False,15.3,67,4.81,4.44,4.81,1.85,-12.96,-10.0,-10.37,-12.59,-18.89,-31.48
2024-05-31,298020,Hyosung TNC Corp,KOSPI,기타,SmallCap,401500.0,412000.0,23.7,8.6,169,11,2023-09-04,2024-05-17,1.27,False,15.0,71,-2.62,-7.6,-8.84,-8.72,-15.32,-12.95,-9.34,-20.3,-26.53,-25.28
2007-05-03,033500,Dongsung FineTec Co. Ltd,KOSDAQ,기타,SmallCap,18249.9955,18500.0,24.2,5.9,119,6,2006-11-02,2007-04-25,1.09,False,0.0,47,-0.55,-1.37,-1.64,-9.04,-5.21,-0.82,4.11,2.47,20.55,15.62
2007-05-04,033500,Dongsung FineTec Co. Ltd,KOSDAQ,기타,SmallCap,18149.9956,18500.0,24.2,5.9,119,7,2006-11-02,2007-04-25,0.72,False,0.0,47,1.1,-1.38,-1.65,-10.47,-7.44,-1.65,7.16,3.31,17.91,7.71
2007-05-07,033500,Dongsung FineTec Co. Ltd,KOSDAQ,기타,SmallCap,18349.9955,18500.0,24.2,5.9,119,8,2006-11-02,2007-04-25,0.64,False,0.0,47,-1.91,-2.18,-3.0,-9.54,-10.08,-4.63,2.45,5.99,13.08,5.72
2007-05-08,033500,Dongsung FineTec Co. Ltd,KOSDAQ,기타,SmallCap,17999.9956,18500.0,24.2,5.9,119,9,2006-11-02,2007-04-25,0.61,False,0.0,47,-0.56,-0.83,-8.89,-10.56,-6.11,-3.06,6.94,9.44,20.83,12.22
2007-05-10,033500,Dongsung FineTec Co. Ltd,KOSDAQ,기타,SmallCap,17949.9956,18500.0,24.2,5.9,119,11,2006-11-02,2007-04-25,0.75,False,0.0,47,-0.56,-8.64,-7.52,-3.62,0.84,-5.29,3.9,8.08,25.91,9.19
2007-07-04,033500,Dongsung FineTec Co. Ltd,KOSDAQ,기타,SmallCap,19449.9952,19450.0,24.2,9.0,155,12,2006-11-02,2007-06-19,0.78,False,0.0,47,1.29,-0.26,7.97,6.68,9.77,-0.26,-24.16,-17.48,-11.57,-1.8
2017-02-09,033500,Dongsung FineTec Co. Ltd,KOSDAQ,기타,SmallCap,6790.0,6970.0,18.3,6.9,159,10,2016-06-08,2017-01-25,1.49,True,33.6,75,3.09,10.31,7.95,5.01,17.97,20.91,6.48,0.44,-1.77,-0.44
2012-12-28,122450,KMH Co. Ltd,KOSDAQ,기타,SmallCap,8350.0002,8430.0,22.4,6.3,183,17,2012-03-13,2012-12-04,0.59,False,0.0,47,-0.24,-5.27,-5.75,1.08,7.07,9.22,12.46,11.86,17.6,16.89
2013-01-02,122450,KMH Co. Ltd,KOSDAQ,기타,SmallCap,8330.0002,8430.0,22.1,6.3,182,18,2012-03-14,2012-12-04,0.63,False,0.0,47,-1.2,-4.44,-4.68,1.56,6.12,10.44,11.88,10.92,18.85,17.41
2013-01-03,122450,KMH Co. Ltd,KOSDAQ,기타,SmallCap,8230.0002,8430.0,19.1,6.3,181,19,2012-03-15,2012-12-04,0.83,False,0.0,43,-3.89,-4.37,-2.79,7.53,11.79,11.42,13.85,11.79,21.26,15.55
2013-03-13,139130,Dgb Financial,KOSPI,기타,SmallCap,16749.9907,16850.0,18.6,6.2,181,8,2012-06-11,2013-03-04,0.7,False,12.4,59,-1.49,0.9,-1.19,0.3,-3.58,-3.28,-7.46,-5.67,1.79,-3.88
2013-03-14,139130,Dgb Financial,KOSPI,기타,SmallCap,16499.9909,16850.0,18.6,6.2,181,9,2012-06-11,2013-03-04,0.71,False,11.7,59,2.73,3.03,0.61,1.82,-2.12,0.0,-6.97,-4.55,3.33,2.42
2010-11-05,088130,Dong A Eltek Co. Ltd,KOSDAQ,기타,SmallCap,7710.002,7910.0,27.6,11.3,110,10,2010-05-17,2010-10-25,1.37,False,0.0,44,1.69,-2.72,-5.45,3.63,-10.51,-3.89,-10.89,-10.89,-16.86,2.46
2010-11-08,088130,Dong A Eltek Co. Ltd,KOSDAQ,기타,SmallCap,7840.002,7910.0,27.6,11.3,110,11,2010-05-17,2010-10-25,1.62,True,0.0,44,-4.34,-2.04,-3.83,-2.04,-10.08,-4.08,-15.94,-11.35,-17.73,1.02
2010-11-11,088130,Dong A Eltek Co. Ltd,KOSDAQ,기타,SmallCap,7680.0022,7910.0,27.6,11.3,110,14,2010-05-17,2010-10-25,1.2,False,0.0,44,-5.08,-3.65,0.65,-5.6,-1.04,-6.51,-15.1,-9.38,-16.02,28.39
2010-11-18,088130,Dong A Eltek Co. Ltd,KOSDAQ,기타,SmallCap,7730.0022,7910.0,27.6,11.3,110,19,2010-05-17,2010-10-25,0.69,False,0.0,44,3.36,-4.92,-6.21,-1.68,-7.12,-9.06,-12.81,-15.27,-2.2,33.89
2009-11-04,058610,SPG Co. Ltd,KOSDAQ,기타,SmallCap,7950.0005,8020.0,32.3,12.0,111,13,2009-05-14,2009-10-19,0.93,False,0.0,44,-1.01,-2.52,-4.65,-11.32,-11.7,-10.69,2.39,8.93,3.02,-11.19
2009-11-05,058610,SPG Co. Ltd,KOSDAQ,기타,SmallCap,7870.0005,8020.0,32.3,12.0,111,14,2009-05-14,2009-10-19,0.97,False,0.0,44,0.0,-3.94,-4.7,-9.15,-13.21,-10.04,7.75,2.92,2.92,-11.82
2009-11-06,058610,SPG Co. Ltd,KOSDAQ,기타,SmallCap,7870.0005,8020.0,32.3,12.0,111,15,2009-05-14,2009-10-19,0.97,False,0.0,44,-1.52,-3.68,-12.07,-7.75,-18.42,-9.53,6.73,2.41,0.38,-11.82
2014-04-10,058610,SPG Co. Ltd,KOSDAQ,기타,SmallCap,6220.0,6300.0,22.1,6.8,117,15,2013-09-30,2014-03-21,0.69,False,0.0,47,0.48,7.56,12.38,10.93,8.68,10.93,12.54,2.09,-1.29,4.34
2014-04-11,058610,SPG Co. Ltd,KOSDAQ,기타,SmallCap,6250.0,6300.0,22.1,6.8,117,16,2013-09-30,2014-03-21,0.74,False,0.0,47,1.6,7.52,12.16,8.96,7.04,8.32,13.92,-1.28,-1.92,2.08
2014-09-18,058610,SPG Co. Ltd,KOSDAQ,기타,SmallCap,7190.0,7400.0,15.3,8.1,89,12,2014-04-18,2014-08-29,0.83,False,0.0,43,1.11,0.14,3.34,2.5,-2.36,-0.42,-3.48,-15.02,-12.52,-18.5
2014-09-19,058610,SPG Co. Ltd,KOSDAQ,기타,SmallCap,7270.0,7400.0,15.3,8.1,89,13,2014-04-18,2014-08-29,0.76,False,0.0,43,2.48,-1.1,0.28,3.58,-0.41,-1.93,-7.43,-15.68,-10.87,-19.39
2014-10-01,058610,SPG Co. Ltd,KOSDAQ,기타,SmallCap,7290.0,7450.0,15.3,5.8,102,8,2014-04-18,2014-09-22,0.96,False,0.0,43,1.1,2.33,-3.02,-0.82,-5.21,-3.43,-12.76,-8.23,-13.99,-23.73
2014-10-02,058610,SPG Co. Ltd,KOSDAQ,기타,SmallCap,7370.0,7450.0,15.3,5.8,102,9,2014-04-18,2014-09-22,0.92,False,0.0,43,2.17,-0.54,-4.75,-2.85,-2.58,-5.83,-17.1,-14.65,-20.49,-26.73
2014-10-16,058610,SPG Co. Ltd,KOSDAQ,기타,SmallCap,7360.0,7530.0,15.3,6.8,111,8,2014-04-18,2014-10-06,0.7,False,0.0,43,-1.77,-3.12,-6.11,-3.53,-11.28,-9.65,-10.87,-12.64,-21.06,-23.91
2020-11-13,058610,SPG Co. Ltd,KOSDAQ,기타,SmallCap,7560.0,7780.0,48.9,12.6,180,19,2020-01-29,2020-10-20,0.71,False,1.6,34,-0.13,4.1,2.51,-1.46,-5.16,-2.38,2.91,22.22,28.57,18.25
2020-11-16,058610,SPG Co. Ltd,KOSDAQ,기타,SmallCap,7550.0,7780.0,48.9,12.6,180,20,2020-01-29,2020-10-20,0.82,False,-0.9,34,-0.13,2.25,0.79,-2.38,-3.05,2.65,6.09,24.37,23.97,25.56
2022-09-13,058610,SPG Co. Ltd,KOSDAQ,기타,SmallCap,17550.0,17650.0,20.3,12.2,93,17,2022-04-05,2022-08-18,0.92,False,49.2,74,1.99,18.52,25.93,14.81,-2.85,1.14,-5.41,-4.56,6.55,-1.99
2024-01-16,058610,SPG Co. Ltd,KOSDAQ,기타,SmallCap,35950.0,36900.0,23.2,8.0,169,19,2023-04-11,2023-12-18,1.09,False,24.5,71,-5.01,-5.15,-6.12,-15.99,-15.86,-12.66,-19.61,-14.88,-17.66,-24.9
2012-11-19,093920,SEOWONINTECH.Co.Ltd,KOSDAQ,기타,SmallCap,7150.0,7180.0,35.7,5.6,141,5,2012-04-20,2012-11-13,0.94,False,0.0,43,-2.1,6.15,7.27,12.31,20.14,21.68,35.66,38.46,38.6,53.15
2012-11-20,093920,SEOWONINTECH.Co.Ltd,KOSDAQ,기타,SmallCap,7000.0,7180.0,35.7,5.6,141,6,2012-04-20,2012-11-13,0.94,False,0.0,43,3.71,9.29,3.57,15.86,20.0,23.14,38.43,40.86,37.71,62.86
2013-11-20,093920,SEOWONINTECH.Co.Ltd,KOSDAQ,기타,SmallCap,14600.0,15000.0,21.2,5.0,173,5,2013-03-05,2013-11-14,0.97,False,0.0,47,1.71,4.45,4.11,2.74,-0.68,-6.16,-10.96,-4.11,-2.74,2.05
2013-11-21,093920,SEOWONINTECH.Co.Ltd,KOSDAQ,기타,SmallCap,14850.0,15000.0,21.2,5.0,173,6,2013-03-05,2013-11-14,0.85,False,0.0,47,0.0,4.38,0.0,-0.34,-1.68,-10.77,-13.13,-1.68,-2.02,0.34
2013-11-22,093920,SEOWONINTECH.Co.Ltd,KOSDAQ,기타,SmallCap,14850.0,15000.0,21.2,5.0,173,7,2013-03-05,2013-11-14,0.84,False,0.0,47,2.69,2.36,3.7,-3.03,-2.36,-8.75,-13.13,-4.71,-1.35,0.34
2021-05-11,079650,Seosan Corporation,KOSDAQ,기타,SmallCap,3125.0,3195.0,22.4,7.4,169,14,2020-08-12,2021-04-21,0.3,False,17.5,71,-2.08,-3.04,-4.0,-3.68,3.68,4.0,3.52,2.56,1.28,0.48
2007-05-21,000720,Hyundai Engineering & Construction Co. Ltd.,KOSDAQ,기타,SmallCap,60600.0,61000.0,20.9,9.0,99,8,2006-12-14,2007-05-10,0.65,False,0.0,47,4.29,6.93,9.74,24.92,12.71,20.3,21.78,30.2,32.01,1.65
2009-11-09,000720,Hyundai Engineering & Construction Co. Ltd.,KOSDAQ,기타,SmallCap,71300.0,72900.0,21.0,10.0,138,14,2009-04-07,2009-10-21,0.56,False,0.0,47,-0.98,0.0,-0.7,0.56,-7.01,-5.89,-7.99,-2.52,3.65,-12.62
2009-11-11,000720,Hyundai Engineering & Construction Co. Ltd.,KOSDAQ,기타,SmallCap,72000.0,72900.0,21.0,10.0,138,16,2009-04-07,2009-10-21,0.69,False,0.0,47,-0.97,-1.67,0.56,0.83,-8.06,-8.75,-5.69,0.69,-5.28,-20.42
2009-11-12,000720,Hyundai Engineering & Construction Co. Ltd.,KOSDAQ,기타,SmallCap,71300.0,72900.0,21.0,10.0,138,17,2009-04-07,2009-10-21,0.73,False,0.0,47,-1.82,-1.12,1.68,-3.93,-6.73,-7.57,-4.63,2.24,-7.01,-16.55
2009-11-16,000720,Hyundai Engineering & Construction Co. Ltd.,KOSDAQ,기타,SmallCap,70800.0,72900.0,21.0,10.0,138,19,2009-04-07,2009-10-21,0.7,False,0.0,47,-0.42,2.4,1.27,-6.36,-5.23,-2.97,0.99,1.55,-7.34,-15.54
2021-01-04,000720,Hyundai Engineering & Construction Co. Ltd.,KOSDAQ,기타,SmallCap,38250.0,38900.0,16.0,6.9,159,14,2020-04-22,2020-12-11,0.82,False,-18.4,43,4.84,6.01,15.29,12.55,17.65,13.73,10.59,4.31,11.11,13.86
2026-01-06,000720,Hyundai Engineering & Construction Co. Ltd.,KOSDAQ,기타,SmallCap,76200.0,78000.0,23.6,11.9,86,15,2025-08-06,2025-12-12,0.73,False,51.6,76,-1.97,-0.52,20.73,41.21,38.98,42.52,68.37,92.13,102.23,
2026-01-09,000720,Hyundai Engineering & Construction Co. Ltd.,KOSDAQ,기타,SmallCap,75800.0,78000.0,23.6,11.9,86,18,2025-08-06,2025-12-12,0.66,False,49.3,76,20.18,25.2,37.6,44.06,35.36,40.63,104.75,105.41,101.06,
2022-09-22,064820,Cape Industries Ltd,KOSDAQ,기타,SmallCap,5120.0,5220.0,17.9,7.4,176,17,2021-12-10,2022-08-29,0.45,False,30.2,75,-2.93,-9.18,-13.57,-13.77,-19.34,-16.99,-1.95,-4.3,-2.73,-5.47
2025-01-08,064820,Cape Industries Ltd,KOSDAQ,기타,SmallCap,5970.0,5980.0,23.3,8.9,161,8,2024-04-29,2024-12-26,1.02,False,34.6,79,-0.67,3.02,24.29,23.95,22.61,10.89,12.06,6.53,1.51,-6.87
2025-01-09,064820,Cape Industries Ltd,KOSDAQ,기타,SmallCap,5930.0,5980.0,23.3,8.9,161,9,2024-04-29,2024-12-26,0.95,False,33.5,79,4.22,7.42,20.74,18.38,20.57,16.86,11.3,6.91,2.36,-1.01
2009-09-16,049720,Koryo Credit Information Co. Ltd,KOSDAQ,기타,SmallCap,630.0,640.0,23.0,7.8,101,9,2009-04-14,2009-09-04,0.33,False,0.0,47,-0.79,-2.38,-1.59,-1.59,-4.76,-4.76,-3.97,-4.76,-3.17,-1.59
2009-09-17,049720,Koryo Credit Information Co. Ltd,KOSDAQ,기타,SmallCap,625.0,640.0,23.0,7.8,101,10,2009-04-14,2009-09-04,0.29,False,0.0,47,-1.6,-4.0,-5.6,-3.2,-3.2,-4.0,-2.4,-4.0,-5.6,-0.8
2010-02-05,049720,Koryo Credit Information Co. Ltd,KOSDAQ,기타,SmallCap,710.0,720.0,26.0,13.9,185,10,2009-05-04,2010-01-25,0.77,False,0.0,42,0.0,4.93,-0.7,-0.7,0.0,-1.41,4.23,10.56,8.45,6.34
2010-02-08,049720,Koryo Credit Information Co. Ltd,KOSDAQ,기타,SmallCap,710.0,720.0,26.0,13.9,185,11,2009-05-04,2010-01-25,0.85,False,0.0,42,4.93,2.11,0.0,0.0,0.0,-4.23,2.82,9.15,8.45,5.63
2018-04-16,049720,Koryo Credit Information Co. Ltd,KOSDAQ,기타,SmallCap,3815.0,3830.0,15.5,7.3,163,10,2017-07-31,2018-04-03,0.47,False,2.2,43,-2.23,-4.59,-6.16,-6.55,-5.5,-1.05,0.92,-4.98,-12.06,-9.7
2018-04-17,049720,Koryo Credit Information Co. Ltd,KOSDAQ,기타,SmallCap,3730.0,3830.0,15.5,7.3,163,11,2017-07-31,2018-04-03,0.47,False,-0.2,43,0.0,-3.49,-5.09,-0.94,-3.22,2.95,2.14,-3.89,-8.18,-7.51
2018-04-18,049720,Koryo Credit Information Co. Ltd,KOSDAQ,기타,SmallCap,3730.0,3830.0,15.5,7.3,163,12,2017-07-31,2018-04-03,0.46,False,0.7,43,-2.41,-4.02,-5.09,-0.27,-2.01,5.9,4.42,-3.62,-8.98,-8.98
